Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date
NON,NON,NON,NON,NON,NON,4,NON,NON,F, 2700,ABRIVARD,VINCENNES,7 JANVIER 2016
NON,NON,OUI,NON,NON,NON,4,NON,NON,F, 2700,VERCRUYSSE,VINCENNES,7 JANVIER 2016
OUI,NON,NON,OUI,NON,NON,4,NON,NON,F, 2700,ABRIVARD,VINCENNES,7 JANVIER 2016
OUI,NON,NON,NON,NON,NON,4,NON,NON,F, 2700,AUTRES,VINCENNES,7 JANVIER 2016
NON,NON,OUI,OUI,NON,NON,4,NON,NON,F, 2700,RAFFIN,VINCENNES,7 JANVIER 2016
OUI,NON,NON,NON,NON,OUI,5,NON,NON,F, 2700,AUTRES,VINCENNES,7 JANVIER 2016
NON,NON,OUI,NON,NON,NON,5,NON,NON,F, 2700,AUTRES,VINCENNES,7 JANVIER 2016
NON,NON,OUI,OUI,NON,NON,5,NON,NON,F, 2700,BAZIRE,VINCENNES,7 JANVIER 2016
NON,NON,OUI,OUI,NON,NON,5,NON,NON,F, 2700,NIVARD,VINCENNES,7 JANVIER 2016
OUI,NON,OUI,OUI,NON,NON,5,NON,NON,F, 2700,AUTRES,VINCENNES,7 JANVIER 2016
OUI,NON,OUI,NON,NON,NON,4,NON,NON,M, 2700,AUTRES,VINCENNES,9 JANVIER 2016
OUI,NON,NON,OUI,NON,NON,4,NON,NON,H, 2700,AUTRES,VINCENNES,9 JANVIER 2016
NON,NON,OUI,NON,NON,NON,4,NON,NON,M, 2700,AUTRES,VINCENNES,9 JANVIER 2016
NON,NON,OUI,OUI,NON,NON,4,NON,NON,M, 2700,RAFFIN,VINCENNES,9 JANVIER 2016
NON,NON,NON,NON,NON,OUI,4,NON,NON,M, 2700,AUTRES,VINCENNES,9 JANVIER 2016
NON,OUI,NON,OUI,NON,NON,8,NON,NON,M, 2100,AUTRES,VINCENNES,9 JANVIER 2016
NON,OUI,OUI,NON,NON,OUI,8,NON,NON,F, 2100,AUTRES,VINCENNES,9 JANVIER 2016
OUI,OUI,OUI,NON,NON,NON,9,NON,NON,H, 2100,AUTRES,VINCENNES,9 JANVIER 2016
NON,OUI,OUI,NON,NON,NON,8,NON,NON,F, 2100,AUTRES,VINCENNES,9 JANVIER 2016
OUI,OUI,OUI,NON,NON,OUI,9,NON,NON,H, 2100,AUTRES,VINCENNES,9 JANVIER 2016
OUI,NON,OUI,OUI,NON,NON,5,NON,NON,M, 2700,AUTRES,VINCENNES,9 JANVIER 2016
OUI,NON,OUI,NON,NON,OUI,5,NON,NON,M, 2700,AUTRES,VINCENNES,9 JANVIER 2016
NON,NON,OUI,NON,NON,NON,5,NON,NON,M, 2700,ABRIVARD,VINCENNES,9 JANVIER 2016
OUI,NON,OUI,NON,NON,NON,5,NON,NON,H, 2700,BAZIRE,VINCENNES,9 JANVIER 2016
OUI,NON,NON,OUI,NON,NON,5,NON,NON,H, 2700,BIGEON,VINCENNES,9 JANVIER 2016
NON,NON,OUI,NON,NON,NON,6,NON,NON,H, 2700,NIVARD,VINCENNES,9 JANVIER 2016
NON,NON,NON,NON,NON,NON,6,NON,NON,M, 2700,BAZIRE,VINCENNES,9 JANVIER 2016
OUI,NON,OUI,OUI,NON,NON,6,NON,NON,H, 2700,BIGEON,VINCENNES,9 JANVIER 2016
OUI,NON,OUI,NON,NON,NON,6,NON,NON,H, 2700,ABRIVARD,VINCENNES,9 JANVIER 2016
NON,NON,OUI,OUI,NON,NON,6,NON,NON,M, 2700,AUTRES,VINCENNES,9 JANVIER 2016
