Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date
NON,NON,NON,NON,NON,NON,3,NON,NON,F, 2700,L.m. david,VINCENNES,3 Janvier 2017
NON,NON,NON,OUI,NON,NON,3,NON,NON,F, 2700,J.m. bazi.,VINCENNES,3 Janvier 2017
NON,NON,NON,NON,NON,NON,3,NON,NON,F, 2700,F. ouvrie,VINCENNES,3 Janvier 2017
NON,NON,OUI,OUI,NON,NON,3,NON,NON,F, 2700,A. abriva.,VINCENNES,3 Janvier 2017
NON,NON,OUI,NON,NON,NON,9,NON,NON,H, 2700,E. raffin,VINCENNES,3 Janvier 2017
NON,NON,OUI,NON,NON,NON,9,NON,NON,H, 2700,A. barrier,VINCENNES,3 Janvier 2017
NON,NON,OUI,NON,NON,NON,8,NON,NON,H, 2700,G. gelorm.,VINCENNES,3 Janvier 2017
NON,NON,OUI,NON,NON,NON,9,NON,NON,H, 2700,F. nivard,VINCENNES,3 Janvier 2017
NON,NON,NON,OUI,NON,NON,8,NON,NON,F, 2700,J.ph. dub.,VINCENNES,3 Janvier 2017
NON,NON,OUI,NON,NON,NON,5,NON,NON,H, 2850,J.ph. mon.,VINCENNES,3 Janvier 2017
NON,NON,OUI,NON,NON,OUI,5,NON,NON,H, 2850,M. mottier,VINCENNES,3 Janvier 2017
NON,NON,NON,OUI,NON,NON,5,NON,NON,H, 2850,A. barrier,VINCENNES,3 Janvier 2017
NON,NON,OUI,NON,NON,OUI,5,NON,NON,M, 2850,P.y. verva,VINCENNES,3 Janvier 2017
NON,NON,OUI,NON,NON,NON,5,NON,NON,H, 2850,S. roger,VINCENNES,3 Janvier 2017
NON,OUI,OUI,NON,NON,NON,7,NON,NON,F, 2100,G. gelorm.,VINCENNES,4 Janvier 2016
NON,OUI,OUI,OUI,NON,NON,7,NON,NON,F, 2100,R. andreg.,VINCENNES,4 Janvier 2016
NON,OUI,OUI,NON,NON,NON,7,NON,NON,F, 2100,A. abriva.,VINCENNES,4 Janvier 2016
NON,OUI,OUI,OUI,NON,NON,7,NON,NON,F, 2100,F. nivard,VINCENNES,4 Janvier 2016
NON,OUI,OUI,NON,NON,OUI,7,NON,NON,F, 2100,Ch.j. big.,VINCENNES,4 Janvier 2016
