Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date 
NON,OUI,OUI,NON,,OUI,VIEUX,,NON,H,COURT,,CAGNES,12 JANVIER 2017
OUI,OUI,NON,NON,OUI,OUI,MEDIUM,NON,OUI,H,COURT,,CAGNES,12 JANVIER 2017
NON,OUI,OUI,OUI,,NON,MEDIUM,,OUI,F,COURT,,CAGNES,12 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,CAGNES,12 JANVIER 2017
NON,OUI,OUI,NON,,OUI,MEDIUM,,NON,H,COURT,,CAGNES,12 JANVIER 2017
NON,OUI,NON,NON,,OUI,MEDIUM,,NON,H,COURT,,CAGNES,12 JANVIER 2017
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,,CAGNES,12 JANVIER 2017
NON,OUI,NON,NON,,OUI,MEDIUM,,OUI,F,COURT,,CAGNES,12 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,AUTRES,CAGNES,12 JANVIER 2017
OUI,OUI,NON,NON,,NON,MEDIUM,,NON,H,COURT,,CAGNES,13 JANVIER 2016
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,NIVARD,CAGNES,13 JANVIER 2016
OUI,OUI,NON,NON,,OUI,MEDIUM,,NON,H,COURT,,CAGNES,13 JANVIER 2016
NON,OUI,NON,NON,,NON,MEDIUM,,OUI,H,COURT,,CAGNES,13 JANVIER 2016
OUI,NON,OUI,NON,,OUI,MEDIUM,,NON,H,LONG,,CAGNES,13 JANVIER 2016
OUI,NON,NON,NON,,NON,MEDIUM,,NON,H,LONG,,CAGNES,13 JANVIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,H,LONG,NIVARD,CAGNES,13 JANVIER 2016
OUI,NON,OUI,NON,,NON,MEDIUM,,NON,F,LONG,,CAGNES,13 JANVIER 2016
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,M,LONG,,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,AUTRES,CAGNES,13 JANVIER 2016
NON,NON,NON,OUI,,NON,MEDIUM,,NON,F,COURT,DUBOIS,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,BAZIRE,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,RAFFIN,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,OUVRIE,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,NON,H,COURT,,CAGNES,13 JANVIER 2016
OUI,NON,NON,NON,,OUI,JEUNE,,NON,H,COURT,,CAGNES,13 JANVIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,H,COURT,NIVARD,CAGNES,13 JANVIER 2016
OUI,NON,OUI,NON,,OUI,JEUNE,,NON,H,COURT,,CAGNES,13 JANVIER 2016
OUI,NON,OUI,OUI,,NON,JEUNE,,NON,M,COURT,LEVESQUE,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,AUTRES,CAGNES,13 JANVIER 2016
NON,NON,NON,OUI,,NON,MEDIUM,,NON,F,COURT,DUBOIS,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,BAZIRE,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,RAFFIN,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,OUVRIE,CAGNES,13 JANVIER 2016
OUI,NON,OUI,NON,,NON,JEUNE,,NON,F,LONG,LEVESQUE,CAGNES,13 JANVIER 2016
OUI,NON,OUI,NON,,NON,JEUNE,,NON,F,LONG,,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,NON,F,LONG,,CAGNES,13 JANVIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,F,LONG,BAZIRE,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,NON,F,LONG,NIVARD,CAGNES,13 JANVIER 2016
NON,NON,NON,NON,,OUI,JEUNE,,NON,H,COURT,,CAGNES,13 JANVIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,H,COURT,,CAGNES,13 JANVIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,H,COURT,NIVARD,CAGNES,13 JANVIER 2016
NON,NON,NON,NON,,NON,JEUNE,,NON,H,COURT,,CAGNES,13 JANVIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,NON,M,COURT,,CAGNES,13 JANVIER 2016
OUI,NON,OUI,NON,,NON,JEUNE,,NON,H,LONG,AUTRES,CAGNES,13 JANVIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,H,LONG,AUTRES,CAGNES,13 JANVIER 2016
NON,NON,NON,NON,,NON,JEUNE,,OUI,M,LONG,,CAGNES,13 JANVIER 2016
OUI,NON,NON,NON,,OUI,JEUNE,,OUI,H,LONG,,CAGNES,13 JANVIER 2016
OUI,NON,OUI,NON,,OUI,JEUNE,,OUI,M,LONG,,CAGNES,13 JANVIER 2016
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,,CAGNES,13 JANVIER 2016
OUI,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,CAGNES,13 JANVIER 2016
NON,OUI,OUI,NON,,NON,MEDIUM,,OUI,H,COURT,,CAGNES,13 JANVIER 2016
OUI,OUI,NON,NON,,OUI,MEDIUM,,OUI,F,COURT,AUTRES,CAGNES,13 JANVIER 2016
OUI,OUI,NON,NON,,OUI,MEDIUM,,OUI,H,COURT,,CAGNES,13 JANVIER 2016
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,,CAGNES,13 JANVIER 2016
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,M,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,H,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,NON,NON,,OUI,MEDIUM,,OUI,H,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,H,COURT,,VINCENNES,13 JANVIER 2017
NON,NON,OUI,NON,OUI,NON,MEDIUM,OUI,NON,H,LONG,,VINCENNES,13 JANVIER 2017
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,LONG,,VINCENNES,13 JANVIER 2017
OUI,NON,OUI,NON,,NON,MEDIUM,,NON,H,LONG,,VINCENNES,13 JANVIER 2017
NON,NON,OUI,NON,,OUI,MEDIUM,,OUI,H,LONG,AUTRES,VINCENNES,13 JANVIER 2017
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,M,LONG,AUTRES,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,NON,VIEUX,,NON,H,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,M,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,M,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,OUI,F,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,NON,NON,,OUI,MEDIUM,,OUI,H,COURT,,VINCENNES,13 JANVIER 2017
OUI,NON,OUI,NON,,OUI,MEDIUM,,NON,H,LONG,AUTRES,VINCENNES,13 JANVIER 2017
OUI,NON,NON,NON,,NON,MEDIUM,,NON,H,LONG,,VINCENNES,13 JANVIER 2017
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,LONG,,VINCENNES,13 JANVIER 2017
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,H,LONG,RAFFIN,VINCENNES,13 JANVIER 2017
NON,NON,OUI,NON,,NON,MEDIUM,,OUI,H,LONG,AUTRES,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,RAFFIN,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,,VINCENNES,13 JANVIER 2017
OUI,OUI,OUI,OUI,,NON,MEDIUM,,OUI,F,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,NON,NON,,NON,MEDIUM,,OUI,F,COURT,OUVRIE,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,F,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,RAFFIN,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,,VINCENNES,13 JANVIER 2017
OUI,OUI,OUI,OUI,,NON,MEDIUM,,OUI,F,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,NON,NON,,NON,MEDIUM,,OUI,F,COURT,OUVRIE,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,F,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,M,COURT,,VINCENNES,13 JANVIER 2017
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,M,COURT,,CAGNES,14 JANVIER 2016
NON,OUI,OUI,OUI,,NON,JEUNE,,NON,M,COURT,NIVARD,CAGNES,14 JANVIER 2016
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,F,COURT,VERCRUYSSE,CAGNES,14 JANVIER 2016
NON,OUI,OUI,NON,,OUI,JEUNE,,OUI,M,COURT,,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,NON,M,COURT,THOMAIN,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,NON,M,COURT,AUTRES,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,NON,H,COURT,NIVARD,CAGNES,14 JANVIER 2016
OUI,NON,OUI,NON,,OUI,JEUNE,,NON,M,COURT,,CAGNES,14 JANVIER 2016
OUI,NON,OUI,OUI,,NON,JEUNE,,NON,M,COURT,BAZIRE,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,LONG,,CAGNES,14 JANVIER 2016
OUI,NON,OUI,NON,,NON,MEDIUM,,NON,H,LONG,,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,NON,VIEUX,,NON,H,LONG,NIVARD,CAGNES,14 JANVIER 2016
OUI,NON,OUI,NON,,NON,MEDIUM,,OUI,H,LONG,,CAGNES,14 JANVIER 2016
NON,NON,NON,NON,,NON,MEDIUM,,OUI,F,LONG,,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,LONG,NIVARD,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,LONG,RAFFIN,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,LONG,VERCRUYSSE,CAGNES,14 JANVIER 2016
OUI,NON,NON,NON,,OUI,MEDIUM,,NON,H,LONG,,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,M,LONG,AUTRES,CAGNES,14 JANVIER 2016
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,BAZIRE,CAGNES,14 JANVIER 2016
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,M,COURT,ABRIVARD,CAGNES,14 JANVIER 2016
NON,OUI,OUI,NON,,NON,MEDIUM,,OUI,M,COURT,NIVARD,CAGNES,14 JANVIER 2016
OUI,OUI,OUI,NON,,NON,MEDIUM,,OUI,H,COURT,,CAGNES,14 JANVIER 2016
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,H,COURT,,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,NON,F,LONG,THOMAIN,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,NON,H,LONG,RAFFIN,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,NON,H,LONG,,CAGNES,14 JANVIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,NON,H,LONG,OUVRIE,CAGNES,14 JANVIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,OUI,F,LONG,BAZIRE,CAGNES,14 JANVIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,M,COURT,,CAGNES,14 JANVIER 2016
NON,NON,NON, ,, ,MEDIUM,,NON,H,COURT,,CAGNES,14 JANVIER 2016
OUI,NON,OUI, ,, ,MEDIUM,,NON,M,COURT,BIGEON,CAGNES,14 JANVIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,H,COURT,,CAGNES,14 JANVIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,H,COURT,,CAGNES,14 JANVIER 2016
NON,NON,OUI, ,OUI, ,MEDIUM,NON,NON,F,COURT,NIVARD,CAGNES,14 JANVIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,OUVRIE,CAGNES,14 JANVIER 2016
OUI,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,,CAGNES,14 JANVIER 2016
OUI,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,,CAGNES,14 JANVIER 2016
NON,NON,OUI, ,OUI, ,MEDIUM,NON,NON,F,COURT,AUTRES,CAGNES,14 JANVIER 2016
OUI,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,CAGNES,14 JANVIER 2016
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
NON,OUI,NON,NON,,NON,MEDIUM,,OUI,F,COURT,AUTRES,VINCENNES,14 JANVIER 2017
OUI,OUI,OUI,NON,,NON,MEDIUM,,OUI,F,COURT,ABRIVARD,VINCENNES,14 JANVIER 2017
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,F,COURT,,VINCENNES,14 JANVIER 2017
NON,NON,NON,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
OUI,NON,OUI,NON,OUI,NON,MEDIUM,NON,NON,F,COURT,BAZIRE,VINCENNES,14 JANVIER 2017
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,OUVRIE,VINCENNES,14 JANVIER 2017
OUI,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
OUI,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
NON,OUI,NON,NON,,NON,MEDIUM,,OUI,F,COURT,AUTRES,VINCENNES,14 JANVIER 2017
OUI,OUI,OUI,NON,,NON,MEDIUM,,OUI,F,COURT,ABRIVARD,VINCENNES,14 JANVIER 2017
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,F,COURT,,VINCENNES,14 JANVIER 2017
NON,NON,NON, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
OUI,NON,OUI, ,, ,JEUNE,,NON,F,COURT,VERCRUYSSE,VINCENNES,14 JANVIER 2017
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,LEVESQUE,VINCENNES,14 JANVIER 2017
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
OUI,NON,OUI, ,, ,MEDIUM,,NON,M,COURT,,VINCENNES,14 JANVIER 2017
NON,NON,NON, ,, ,MEDIUM,,NON,M,COURT,,VINCENNES,14 JANVIER 2017
NON,NON,OUI, ,, ,MEDIUM,,NON,H,COURT,AUTRES,VINCENNES,14 JANVIER 2017
NON,NON,OUI, ,, ,MEDIUM,,NON,M,COURT,,VINCENNES,14 JANVIER 2017
NON,NON,NON, ,, ,MEDIUM,,NON,H,COURT,OUVRIE,VINCENNES,14 JANVIER 2017
NON,NON,NON, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
OUI,NON,OUI, ,, ,JEUNE,,NON,F,COURT,VERCRUYSSE,VINCENNES,14 JANVIER 2017
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,LEVESQUE,VINCENNES,14 JANVIER 2017
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,14 JANVIER 2017
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,NIVARD,VINCENNES,14 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,NON,H,COURT,BIGEON,VINCENNES,14 JANVIER 2017
NON,OUI,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,BAZIRE,VINCENNES,14 JANVIER 2017
NON,OUI,OUI,NON,,NON,MEDIUM,,OUI,H,COURT,VERCRUYSSE,VINCENNES,14 JANVIER 2017
NON,OUI,OUI,NON,,OUI,MEDIUM,,OUI,H,COURT,ABRIVARD,VINCENNES,14 JANVIER 2017
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,VERCRUYSSE,VINCENNES,14 JANVIER 2017
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,BAZIRE,VINCENNES,15 JANVIER 2015
NON,NON,OUI,NON,,NON,MEDIUM,,NON,M,COURT,NIVARD,VINCENNES,15 JANVIER 2015
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,M,COURT,DUBOIS,VINCENNES,15 JANVIER 2015
OUI,NON,OUI,OUI,,NON,MEDIUM,,NON,M,COURT,,VINCENNES,15 JANVIER 2015
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,VERCRUYSSE,VINCENNES,15 JANVIER 2015
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,BAZIRE,VINCENNES,15 JANVIER 2015
NON,NON,OUI,NON,,NON,MEDIUM,,NON,M,COURT,NIVARD,VINCENNES,15 JANVIER 2015
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,M,COURT,DUBOIS,VINCENNES,15 JANVIER 2015
OUI,NON,OUI,OUI,,NON,MEDIUM,,NON,M,COURT,,VINCENNES,15 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,BAZIRE,VINCENNES,15 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,RAFFIN,VINCENNES,15 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,NON,F,LONG,,VINCENNES,15 JANVIER 2015
OUI,NON,OUI, ,, ,MEDIUM,,OUI,F,LONG,AUTRES,VINCENNES,15 JANVIER 2015
NON,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,ABRIVARD,VINCENNES,15 JANVIER 2015
OUI,NON,OUI, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,15 JANVIER 2015
NON,NON,NON, ,, ,JEUNE,,NON,M,COURT,VERCRUYSSE,VINCENNES,15 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,NON,H,COURT,,VINCENNES,15 JANVIER 2015
NON,NON,OUI, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,15 JANVIER 2015
OUI,NON,OUI, ,, ,JEUNE,,NON,M,COURT,BAZIRE,VINCENNES,15 JANVIER 2015
OUI,NON,NON,NON,OUI,OUI,MEDIUM,NON,NON,H,LONG,,VINCENNES,15 JANVIER 2015
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,LONG,,VINCENNES,15 JANVIER 2015
NON,NON,NON,OUI,,NON,MEDIUM,,OUI,H,LONG,RAFFIN,VINCENNES,15 JANVIER 2015
NON,NON,NON,NON,OUI,OUI,MEDIUM,NON,OUI,H,LONG,AUTRES,VINCENNES,15 JANVIER 2015
OUI,NON,OUI,NON,OUI,OUI,MEDIUM,NON,OUI,M,LONG,,VINCENNES,15 JANVIER 2015
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,M,LONG,AUTRES,VINCENNES,15 JANVIER 2015
OUI,NON,NON,OUI,,NON,JEUNE,,OUI,M,LONG,,VINCENNES,15 JANVIER 2016
OUI,NON,NON,NON,OUI,OUI,MEDIUM,NON,OUI,F,LONG,AUTRES,VINCENNES,15 JANVIER 2016
OUI,NON,OUI,NON,,NON,MEDIUM,,OUI,H,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,OUI,NON,MEDIUM,OUI,OUI,H,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,OUI,OUI,MEDIUM,NON,NON,H,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,H,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,NON,VIEUX,,OUI,H,LONG,AUTRES,VINCENNES,15 JANVIER 2016
OUI,NON,OUI,NON,,NON,JEUNE,,NON,M,LONG,AUTRES,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,NON,H,LONG,AUTRES,VINCENNES,15 JANVIER 2016
OUI,NON,OUI,NON,,NON,JEUNE,,NON,M,LONG,,VINCENNES,15 JANVIER 2016
OUI,NON,OUI,NON,,NON,JEUNE,,NON,H,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,OUI,H,LONG,AUTRES,VINCENNES,15 JANVIER 2016
OUI,NON,NON,NON,OUI,OUI,MEDIUM,NON,NON,H,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,NON,OUI,,NON,MEDIUM,,OUI,H,LONG,RAFFIN,VINCENNES,15 JANVIER 2016
NON,NON,NON,NON,OUI,OUI,MEDIUM,NON,OUI,H,LONG,AUTRES,VINCENNES,15 JANVIER 2016
OUI,NON,OUI,NON,OUI,OUI,MEDIUM,NON,OUI,M,LONG,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,COURT,,VINCENNES,15 JANVIER 2016
OUI,NON,NON,NON,,OUI,MEDIUM,,NON,M,COURT,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,M,COURT,LEVESQUE,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,RAFFIN,VINCENNES,15 JANVIER 2016
NON,NON,NON,NON,,NON,MEDIUM,,NON,M,COURT,,VINCENNES,15 JANVIER 2016
NON,OUI,NON,NON,,OUI,JEUNE,,NON,F,COURT,,VINCENNES,15 JANVIER 2016
NON,OUI,NON,NON,,OUI,JEUNE,,NON,F,COURT,ABRIVARD,VINCENNES,15 JANVIER 2016
OUI,OUI,NON,OUI,,NON,JEUNE,,NON,F,COURT,,VINCENNES,15 JANVIER 2016
OUI,OUI,OUI,NON,,NON,JEUNE,,NON,F,COURT,NIVARD,VINCENNES,15 JANVIER 2016
OUI,OUI,OUI,OUI,,NON,JEUNE,,OUI,F,COURT,,VINCENNES,15 JANVIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,COURT,,VINCENNES,15 JANVIER 2016
OUI,NON,NON,NON,,OUI,MEDIUM,,NON,M,COURT,,VINCENNES,15 JANVIER 2017
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,M,COURT,LEVESQUE,VINCENNES,15 JANVIER 2017
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,RAFFIN,VINCENNES,15 JANVIER 2017
NON,NON,NON,NON,,NON,MEDIUM,,NON,M,COURT,,VINCENNES,15 JANVIER 2017
NON,NON,NON, ,, ,MEDIUM,,NON,M,LONG,THOMAIN,VINCENNES,15 JANVIER 2017
NON,NON,OUI, ,, ,MEDIUM,,NON,M,LONG,RAFFIN,VINCENNES,15 JANVIER 2017
NON,NON,OUI, ,, ,MEDIUM,,NON,F,LONG,NIVARD,VINCENNES,15 JANVIER 2017
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,AUTRES,VINCENNES,15 JANVIER 2017
OUI,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,,VINCENNES,15 JANVIER 2017
NON,NON,NON, ,OUI, ,JEUNE,NON,NON,H,COURT,,VINCENNES,15 JANVIER 2017
NON,NON,OUI, ,, ,JEUNE,,NON,H,COURT,AUTRES,VINCENNES,15 JANVIER 2017
NON,NON,OUI, ,, ,JEUNE,,NON,H,COURT,BIGEON,VINCENNES,15 JANVIER 2017
OUI,NON,OUI, ,, ,JEUNE,,NON,H,COURT,,VINCENNES,15 JANVIER 2017
NON,NON,OUI, ,, ,JEUNE,,NON,M,COURT,,VINCENNES,15 JANVIER 2017
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,LONG,,VINCENNES,15 JANVIER 2017
NON,NON,OUI,NON,,NON,MEDIUM,,NON,M,LONG,VERCRUYSSE,VINCENNES,15 JANVIER 2017
OUI,NON,OUI,NON,,OUI,MEDIUM,,OUI,M,LONG,,VINCENNES,15 JANVIER 2017
NON,NON,OUI,NON,,NON,MEDIUM,,OUI,M,LONG,,VINCENNES,15 JANVIER 2017
OUI,NON,OUI,NON,OUI,NON,VIEUX,NON,OUI,H,LONG,,VINCENNES,15 JANVIER 2017
NON,NON,NON,NON,OUI,NON,JEUNE,OUI,OUI,M,LONG,,VINCENNES,15 JANVIER 2017
OUI,NON,OUI,NON,,OUI,JEUNE,,OUI,H,LONG,AUTRES,VINCENNES,15 JANVIER 2017
NON,NON,OUI,NON,,NON,JEUNE,,OUI,M,LONG,VERCRUYSSE,VINCENNES,15 JANVIER 2017
OUI,NON,OUI,NON,,NON,JEUNE,,OUI,H,LONG,AUTRES,VINCENNES,15 JANVIER 2017
OUI,NON,OUI,OUI,OUI,NON,JEUNE,OUI,OUI,H,LONG,,VINCENNES,15 JANVIER 2017
OUI,NON,OUI,NON,OUI,NON,JEUNE,NON,NON,H,LONG,,VINCENNES,15 JANVIER 2017
OUI,NON,NON,NON,,OUI,JEUNE,,NON,F,LONG,,VINCENNES,15 JANVIER 2017
OUI,NON,OUI,NON,,OUI,MEDIUM,,NON,H,LONG,,VINCENNES,15 JANVIER 2017
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,M,LONG,,VINCENNES,15 JANVIER 2017
NON,NON,NON,OUI,,NON,JEUNE,,OUI,H,LONG,AUTRES,VINCENNES,15 JANVIER 2017
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,M,LONG,,VINCENNES,15 JANVIER 2017
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,LONG,,VINCENNES,16 JANVIER 2016
NON,NON,NON,OUI,,NON,MEDIUM,,OUI,F,LONG,,VINCENNES,16 JANVIER 2016
NON,NON,NON,NON,,OUI,MEDIUM,,OUI,H,LONG,,VINCENNES,16 JANVIER 2016
NON,NON,NON,NON,,NON,MEDIUM,,OUI,H,LONG,,VINCENNES,16 JANVIER 2016
