Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date
NON,NON,NON,NON,NON,OUI,8,NON,NON,H, 2900,AUTRES,AMIENS,9 MARS 2016
NON,NON,OUI,OUI,NON,NON,6,NON,OUI,H, 2900,AUTRES,AMIENS,9 MARS 2016
OUI,OUI,NON,NON,NON,NON,4,NON,NON,F, 2400,AUTRES,AMIENS,9 MARS 2016
OUI,OUI,NON,NON,NON,OUI,4,NON,NON,F, 2400,AUTRES,AMIENS,9 MARS 2016
OUI,OUI,OUI,OUI,NON,NON,4,NON,NON,F, 2400,AUTRES,AMIENS,9 MARS 2016
OUI,OUI,OUI,NON,NON,NON,4,NON,NON,F, 2400,AUTRES,AMIENS,9 MARS 2016
OUI,OUI,NON,OUI,NON,NON,4,NON,NON,F, 2400,AUTRES,AMIENS,9 MARS 2016
NON,NON,OUI,OUI,NON,NON,8,NON,NON,H, 2900,AUTRES,AMIENS,9 MARS 2016
NON,NON,NON,NON,NON,OUI,9,NON,NON,H, 2900,AUTRES,AMIENS,9 MARS 2016
NON,NON,NON,NON,NON,OUI,8,NON,OUI,H, 2900,AUTRES,AMIENS,9 MARS 2016
NON,NON,OUI,OUI,NON,NON,7,NON,OUI,H, 2900,AUTRES,AMIENS,9 MARS 2016
NON,NON,OUI,NON,NON,NON,7,NON,OUI,H, 2900,AUTRES,AMIENS,9 MARS 2016
