Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date 
OUI,OUI,OUI,NON,,OUI,JEUNE,,OUI,F,COURT,,VINCENNES,31 JANVIER 2016
NON,NON,NON, ,, ,MEDIUM,,NON,F,COURT,,VINCENNES,31 JANVIER 2016
OUI,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,,VINCENNES,31 JANVIER 2016
NON,NON,NON, ,, ,MEDIUM,,NON,F,COURT,VERCRUYSSE,VINCENNES,31 JANVIER 2016
NON,NON,NON, ,, ,MEDIUM,,NON,F,COURT,RAFFIN,VINCENNES,31 JANVIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,F,COURT,OUVRIE,VINCENNES,31 JANVIER 2016
NON,NON,NON, ,, ,JEUNE,,OUI,M,COURT,BAZIRE,VINCENNES,31 JANVIER 2016
NON,NON,NON, ,, ,JEUNE,,OUI,M,COURT,OUVRIE,VINCENNES,31 JANVIER 2016
NON,NON,NON, ,, ,JEUNE,,OUI,M,COURT,VERVA,VINCENNES,31 JANVIER 2016
OUI,NON,NON, ,, ,JEUNE,,OUI,M,COURT,,VINCENNES,1 FEVRIER 2014
NON,NON,NON, ,, ,JEUNE,,OUI,M,COURT,,VINCENNES,1 FEVRIER 2014
OUI,NON,NON, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,1 FEVRIER 2014
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,RAFFIN,VINCENNES,1 FEVRIER 2014
OUI,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,1 FEVRIER 2014
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,1 FEVRIER 2014
NON,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,BAZIRE,VINCENNES,1 FEVRIER 2014
NON,NON,NON,NON,,NON,MEDIUM,,NON,F,COURT,MARTENS,VINCENNES,1 FEVRIER 2014
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,BIGEON,VINCENNES,1 FEVRIER 2014
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,1 FEVRIER 2014
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,BARRIER,VINCENNES,1 FEVRIER 2014
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,F,COURT,,VINCENNES,1 FEVRIER 2014
NON,NON,OUI,OUI,,NON,JEUNE,,NON,F,COURT,THOMAIN,VINCENNES,1 FEVRIER 2014
NON,NON,OUI,OUI,,NON,JEUNE,,NON,F,COURT,OUVRIE,VINCENNES,1 FEVRIER 2014
NON,NON,OUI,NON,,OUI,JEUNE,,NON,F,COURT,BARRIER,VINCENNES,1 FEVRIER 2014
OUI,NON,OUI,NON,,NON,JEUNE,,NON,F,COURT,,VINCENNES,1 FEVRIER 2016
OUI,NON,OUI,OUI,,NON,JEUNE,,NON,F,COURT,ABRIVARD,VINCENNES,1 FEVRIER 2016
OUI,NON,NON,NON,,OUI,JEUNE,,NON,H,COURT,,VINCENNES,1 FEVRIER 2016
NON,NON,NON,NON,,OUI,JEUNE,,NON,M,COURT,ABRIVARD,VINCENNES,1 FEVRIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,NON,M,COURT,,VINCENNES,1 FEVRIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,NON,M,COURT,BAZIRE,VINCENNES,1 FEVRIER 2016
OUI,NON,NON,OUI,,NON,JEUNE,,NON,M,COURT,,VINCENNES,1 FEVRIER 2016
NON,NON,NON,NON,,NON,JEUNE,,OUI,F,COURT,THOMAIN,VINCENNES,1 FEVRIER 2016
OUI,NON,NON,NON,,NON,JEUNE,,OUI,F,COURT,VERVA,VINCENNES,1 FEVRIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,OUI,F,COURT,NIVARD,VINCENNES,1 FEVRIER 2016
NON,NON,NON,NON,,OUI,JEUNE,,OUI,F,COURT,,VINCENNES,1 FEVRIER 2016
NON,NON,NON,NON,,OUI,JEUNE,,OUI,F,COURT,,VINCENNES,1 FEVRIER 2016
OUI,NON,NON,OUI,,NON,JEUNE,,OUI,F,COURT,,VINCENNES,1 FEVRIER 2016
OUI,NON,NON,NON,,OUI,JEUNE,,OUI,F,COURT,DREUX,VINCENNES,1 FEVRIER 2016
NON,NON,NON,NON,,NON,JEUNE,,OUI,F,COURT,DUBOIS,VINCENNES,1 FEVRIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,OUI,F,COURT,,VINCENNES,1 FEVRIER 2016
OUI,NON,NON,OUI,,NON,JEUNE,,OUI,F,COURT,,VINCENNES,1 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,MARTENS,VINCENNES,1 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,VERCRUYSSE,VINCENNES,1 FEVRIER 2016
NON,NON,NON, ,, ,MEDIUM,,OUI,F,LONG,NIVARD,VINCENNES,1 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,OUVRIE,VINCENNES,1 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,OUI,F,LONG,ABRIVARD,VINCENNES,1 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,NIVARD,VINCENNES,1 FEVRIER 2016
OUI,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,,VINCENNES,1 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,OUI,F,LONG,THOMAIN,VINCENNES,1 FEVRIER 2016
OUI,NON,OUI, ,, ,VIEUX,,OUI,H,LONG,,VINCENNES,2 FEVRIER 2014
OUI,NON,NON, ,, ,MEDIUM,,OUI,M,LONG,DAUREGARD,VINCENNES,2 FEVRIER 2014
OUI,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,ABRIVARD,VINCENNES,2 FEVRIER 2014
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,F,COURT,OUVRIE,VINCENNES,2 FEVRIER 2014
OUI,NON,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,,VINCENNES,2 FEVRIER 2014
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,BARRIER,VINCENNES,2 FEVRIER 2014
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,,VINCENNES,2 FEVRIER 2014
NON,NON,OUI,NON,,NON,JEUNE,,OUI,F,COURT,NIVARD,VINCENNES,2 FEVRIER 2014
OUI,NON,OUI,NON,,OUI,JEUNE,,OUI,F,COURT,,VINCENNES,2 FEVRIER 2014
OUI,NON,OUI,OUI,,NON,JEUNE,,OUI,F,COURT,BAZIRE,VINCENNES,2 FEVRIER 2014
OUI,NON,OUI,NON,,NON,JEUNE,,OUI,F,COURT,,VINCENNES,2 FEVRIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,OUI,F,COURT,,VINCENNES,2 FEVRIER 2016
OUI,NON,NON,NON,,NON,JEUNE,,NON,M,COURT,,VINCENNES,2 FEVRIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,NON,M,COURT,ERNAULT,VINCENNES,2 FEVRIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,NON,H,COURT,,VINCENNES,2 FEVRIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,NON,M,COURT,BAZIRE,VINCENNES,2 FEVRIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,NON,M,COURT,,VINCENNES,2 FEVRIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,NON,M,COURT,ABRIVARD,VINCENNES,2 FEVRIER 2016
OUI,NON,NON,NON,,NON,JEUNE,,NON,H,COURT,LEVESQUE,VINCENNES,2 FEVRIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,M,COURT,NIVARD,VINCENNES,2 FEVRIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,NON,M,COURT,THOMAIN,VINCENNES,2 FEVRIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,NON,M,COURT,GOOP,VINCENNES,2 FEVRIER 2016
NON,NON,NON,NON,,NON,JEUNE,,NON,H,COURT,,VINCENNES,2 FEVRIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,NON,H,COURT,ABRIVARD,VINCENNES,2 FEVRIER 2016
OUI,NON,OUI,OUI,,NON,JEUNE,,NON,H,COURT,BIGEON,VINCENNES,2 FEVRIER 2016
OUI,NON,NON,NON,,NON,JEUNE,,NON,H,COURT,,VINCENNES,2 FEVRIER 2016
OUI,NON,OUI,NON,,NON,JEUNE,,NON,H,COURT,,VINCENNES,2 FEVRIER 2016
NON,NON,NON, ,, ,MEDIUM,,NON,H,COURT,RAFFIN,VINCENNES,2 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,H,COURT,LEVESQUE,VINCENNES,2 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,H,COURT,LOCQUENAUX,VINCENNES,2 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,H,COURT,OUVRIE,HIPPO,DATE
NON,NON,NON, ,, ,MEDIUM,,NON,H,COURT,,HIPPO,DATE
OUI,NON,NON, ,, ,JEUNE,,OUI,H,COURT,BAZIRE,HIPPO,DATE
NON,NON,NON, ,, ,JEUNE,,OUI,H,COURT,BIGEON,HIPPO,DATE
OUI,NON,OUI, ,, ,JEUNE,,OUI,H,COURT,THOMAIN,HIPPO,DATE
NON,NON,NON, ,, ,JEUNE,,OUI,M,COURT,,HIPPO,DATE
OUI,NON,OUI, ,, ,JEUNE,,OUI,H,COURT,,HIPPO,DATE
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,HIPPO,DATE
OUI,NON,OUI, ,, ,JEUNE,,NON,F,COURT,BAZIRE,HIPPO,DATE
OUI,NON,NON, ,OUI, ,JEUNE,NON,NON,F,COURT,,HIPPO,DATE
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,3 FEVRIER 2014
NON,NON,OUI, ,, ,JEUNE,,NON,F,COURT,NIVARD,VINCENNES,3 FEVRIER 2014
OUI,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,3 FEVRIER 2014
NON,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,RAFFIN,VINCENNES,3 FEVRIER 2014
OUI,NON,NON, ,, ,MEDIUM,,OUI,H,LONG,,VINCENNES,3 FEVRIER 2014
OUI,NON,NON, ,, ,MEDIUM,,OUI,H,LONG,,VINCENNES,3 FEVRIER 2014
NON,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,MARTENS,VINCENNES,3 FEVRIER 2014
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,3 FEVRIER 2014
NON,NON,NON, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,3 FEVRIER 2014
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,3 FEVRIER 2014
NON,NON,NON, ,, ,MEDIUM,,OUI,H,LONG,GUELPA,VINCENNES,3 FEVRIER 2014
NON,NON,NON, ,, ,MEDIUM,,OUI,F,LONG,,VINCENNES,3 FEVRIER 2014
NON,OUI,OUI, ,, ,MEDIUM,,NON,F,COURT,,VINCENNES,3 FEVRIER 2014
NON,OUI,OUI, ,, ,MEDIUM,,NON,H,COURT,,VINCENNES,3 FEVRIER 2014
NON,OUI,OUI, ,, ,VIEUX,,NON,H,COURT,,VINCENNES,3 FEVRIER 2014
NON,OUI,OUI, ,, ,MEDIUM,,NON,H,COURT,,HIPPO,DATE
NON,OUI,OUI, ,, ,MEDIUM,,OUI,H,COURT,,HIPPO,DATE
OUI,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,HIPPO,DATE
OUI,NON,NON, ,, ,MEDIUM,,NON,M,LONG,,HIPPO,DATE
NON,NON,OUI, ,, ,VIEUX,,OUI,M,LONG,BAZIRE,HIPPO,DATE
NON,NON,OUI, ,, ,VIEUX,,OUI,H,LONG,MARTENS,HIPPO,DATE
OUI,NON,OUI, ,, ,MEDIUM,,OUI,M,LONG,,HIPPO,DATE
NON,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,HIPPO,DATE
OUI,NON,OUI, ,, ,MEDIUM,,NON,F,LONG,GUELPA,HIPPO,DATE
OUI,NON,NON, ,, ,MEDIUM,,NON,H,LONG,,HIPPO,DATE
OUI,NON,NON, ,, ,MEDIUM,,OUI,H,LONG,BAUDE,HIPPO,DATE
OUI,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,,HIPPO,DATE
OUI,NON,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,BIGEON,HIPPO,DATE
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,M,COURT,,HIPPO,DATE
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,BAZIRE,HIPPO,DATE
NON,NON,NON,OUI,,NON,MEDIUM,,NON,M,COURT,ABRIVARD,CAGNES,4 FEVRIER 2014
NON,NON,OUI,NON,,NON,MEDIUM,,NON,H,COURT,BARRIER,CAGNES,4 FEVRIER 2014
NON,NON,OUI,OUI,,NON,JEUNE,,NON,F,COURT,NIVARD,CAGNES,4 FEVRIER 2014
NON,NON,OUI,OUI,,NON,JEUNE,,NON,M,COURT,BAZIRE,CAGNES,4 FEVRIER 2014
NON,NON,OUI,NON,,NON,JEUNE,,NON,F,COURT,,CAGNES,4 FEVRIER 2014
NON,NON,OUI,OUI,,NON,JEUNE,,NON,H,COURT,,CAGNES,4 FEVRIER 2014
NON,NON,OUI,NON,,OUI,JEUNE,,NON,F,COURT,,CAGNES,4 FEVRIER 2014
NON,NON,OUI,NON,,NON,JEUNE,,OUI,F,COURT,ABRIVARD,CAGNES,4 FEVRIER 2014
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,F,COURT,,CAGNES,4 FEVRIER 2014
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,F,COURT,BAZIRE,CAGNES,4 FEVRIER 2014
NON,NON,OUI,NON,,NON,JEUNE,,OUI,F,COURT,OUVRIE,VINCENNES,4 FEVRIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,F,COURT,NIVARD,VINCENNES,4 FEVRIER 2016
NON,NON,OUI,NON,,OUI,JEUNE,,OUI,H,COURT,VERVA,VINCENNES,4 FEVRIER 2016
OUI,NON,NON,OUI,,NON,JEUNE,,OUI,H,COURT,,VINCENNES,4 FEVRIER 2016
OUI,NON,NON,NON,,NON,JEUNE,,OUI,M,COURT,,VINCENNES,4 FEVRIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,M,COURT,ABRIVARD,VINCENNES,4 FEVRIER 2016
NON,NON,OUI,NON,,NON,JEUNE,,OUI,H,COURT,,VINCENNES,4 FEVRIER 2016
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,H,LONG,VERCRUYSSE,VINCENNES,4 FEVRIER 2016
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,H,LONG,RAFFIN,VINCENNES,4 FEVRIER 2016
OUI,NON,NON,NON,,OUI,MEDIUM,,OUI,F,LONG,,VINCENNES,4 FEVRIER 2016
OUI,NON,OUI,OUI,,NON,MEDIUM,,OUI,F,LONG,BAZIRE,VINCENNES,4 FEVRIER 2016
NON,NON,OUI,NON,,NON,MEDIUM,,OUI,F,LONG,ABRIVARD,VINCENNES,4 FEVRIER 2016
OUI,OUI,NON, ,, ,MEDIUM,,NON,M,COURT,,VINCENNES,4 FEVRIER 2016
NON,OUI,OUI, ,, ,MEDIUM,,NON,M,COURT,PITON,VINCENNES,4 FEVRIER 2016
NON,OUI,NON, ,, ,MEDIUM,,OUI,H,COURT,,VINCENNES,4 FEVRIER 2016
NON,OUI,OUI, ,, ,MEDIUM,,OUI,F,COURT,NIVARD,VINCENNES,4 FEVRIER 2016
NON,OUI,OUI, ,, ,MEDIUM,,OUI,M,COURT,THOMAIN,VINCENNES,4 FEVRIER 2016
OUI,OUI,NON, ,, ,JEUNE,,NON,F,COURT,VERCRUYSSE,VINCENNES,4 FEVRIER 2016
NON,OUI,NON, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,4 FEVRIER 2016
OUI,OUI,NON, ,, ,JEUNE,,NON,F,COURT,,VINCENNES,4 FEVRIER 2016
NON,OUI,NON, ,, ,JEUNE,,NON,F,COURT,,HIPPO,DATE
OUI,OUI,NON, ,, ,JEUNE,,NON,F,COURT,,HIPPO,DATE
NON,OUI,NON, ,, ,JEUNE,,NON,M,COURT,,HIPPO,DATE
OUI,OUI,OUI, ,, ,JEUNE,,NON,H,COURT,,HIPPO,DATE
NON,OUI,OUI, ,, ,JEUNE,,NON,H,COURT,BIGEON,HIPPO,DATE
NON,OUI,NON, ,, ,JEUNE,,NON,H,COURT,OUVRIE,VINCENNES,5 FEVRIER 2014
OUI,OUI,OUI, ,, ,JEUNE,,OUI,H,COURT,BIGEON,VINCENNES,5 FEVRIER 2014
NON,OUI,OUI, ,, ,MEDIUM,,NON,F,COURT,,VINCENNES,5 FEVRIER 2014
NON,OUI,NON, ,, ,MEDIUM,,NON,H,COURT,,VINCENNES,5 FEVRIER 2014
NON,OUI,NON, ,, ,MEDIUM,,NON,H,COURT,,VINCENNES,5 FEVRIER 2014
NON,OUI,NON, ,, ,MEDIUM,,NON,H,COURT,,VINCENNES,5 FEVRIER 2014
NON,OUI,OUI, ,, ,MEDIUM,,OUI,H,COURT,,VINCENNES,5 FEVRIER 2014
OUI,NON,OUI, ,OUI, ,MEDIUM,NON,NON,F,LONG,,VINCENNES,5 FEVRIER 2014
OUI,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,5 FEVRIER 2014
OUI,NON,OUI, ,, ,MEDIUM,,NON,F,LONG,,VINCENNES,5 FEVRIER 2014
NON,NON,OUI, ,, ,VIEUX,,OUI,H,LONG,,VINCENNES,5 FEVRIER 2014
NON,NON,NON, ,, ,MEDIUM,,OUI,H,LONG,,VINCENNES,5 FEVRIER 2014
OUI,NON,NON,NON,,NON,JEUNE,,OUI,M,LONG,,VINCENNES,5 FEVRIER 2014
OUI,NON,NON,NON,,OUI,JEUNE,,OUI,M,LONG,DERIEUX,VINCENNES,5 FEVRIER 2014
NON,NON,NON,NON,,NON,JEUNE,,OUI,M,LONG,NIVARD,VINCENNES,5 FEVRIER 2014
NON,NON,NON,OUI,,NON,JEUNE,,OUI,M,LONG,,HIPPO,DATE
NON,NON,NON,OUI,,NON,JEUNE,,OUI,M,LONG,,HIPPO,DATE
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,F,LONG,BARRIER,HIPPO,DATE
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,H,LONG,NIVARD,HIPPO,DATE
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,H,LONG,ABRIVARD,HIPPO,DATE
NON,NON,OUI,NON,,OUI,MEDIUM,,OUI,H,LONG,THOMAIN,HIPPO,DATE
NON,NON,OUI,NON,,OUI,MEDIUM,,OUI,H,LONG,,HIPPO,DATE
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,RAFFIN,HIPPO,DATE
OUI,NON,OUI,OUI,,NON,MEDIUM,,NON,F,COURT,BAZIRE,HIPPO,DATE
NON,NON,OUI,NON,,NON,MEDIUM,,NON,F,COURT,ABRIVARD,HIPPO,DATE
OUI,NON,OUI,NON,,OUI,MEDIUM,,NON,F,COURT,,HIPPO,DATE
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,F,COURT,OUVRIE,HIPPO,DATE
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,H,COURT,ABRIVARD,HIPPO,DATE
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,M,COURT,THOMAIN,HIPPO,DATE
OUI,NON,OUI,OUI,,NON,JEUNE,,OUI,M,COURT,,HIPPO,DATE
NON,NON,OUI,NON,,NON,JEUNE,,OUI,M,COURT,ABRIVARD,VINCENNES,6 FEVRIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,M,COURT,NIVARD,VINCENNES,6 FEVRIER 2016
OUI,NON,NON,NON,,OUI,JEUNE,,OUI,F,COURT,THOMAIN,VINCENNES,6 FEVRIER 2016
OUI,NON,NON,OUI,,NON,JEUNE,,OUI,F,COURT,BIGEON,VINCENNES,6 FEVRIER 2016
NON,NON,NON,OUI,,NON,JEUNE,,OUI,F,COURT,NIVARD,VINCENNES,6 FEVRIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,F,COURT,ABRIVARD,VINCENNES,6 FEVRIER 2016
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,F,COURT,,VINCENNES,6 FEVRIER 2016
NON,OUI,OUI,OUI,,NON,JEUNE,,NON,M,COURT,RAFFIN,VINCENNES,6 FEVRIER 2016
NON,OUI,OUI,OUI,,NON,JEUNE,,NON,M,COURT,DUBOIS,VINCENNES,6 FEVRIER 2016
OUI,OUI,OUI,OUI,,NON,JEUNE,,NON,H,COURT,,VINCENNES,6 FEVRIER 2016
NON,OUI,OUI,OUI,,NON,JEUNE,,NON,H,COURT,ABRIVARD,VINCENNES,6 FEVRIER 2016
OUI,OUI,NON,NON,,OUI,JEUNE,,OUI,M,COURT,,VINCENNES,6 FEVRIER 2016
OUI,NON,NON, ,, ,JEUNE,,NON,M,LONG,,VINCENNES,6 FEVRIER 2016
OUI,NON,OUI, ,, ,JEUNE,,NON,H,LONG,,VINCENNES,6 FEVRIER 2016
NON,NON,OUI, ,, ,JEUNE,,NON,M,LONG,RAFFIN,VINCENNES,6 FEVRIER 2016
OUI,NON,OUI, ,, ,JEUNE,,NON,M,LONG,,VINCENNES,6 FEVRIER 2016
OUI,NON,OUI, ,, ,JEUNE,,OUI,M,LONG,,VINCENNES,6 FEVRIER 2016
NON,OUI,NON, ,, ,MEDIUM,,NON,F,COURT,,VINCENNES,6 FEVRIER 2016
NON,OUI,OUI, ,, ,MEDIUM,,NON,F,COURT,NIVARD,VINCENNES,6 FEVRIER 2016
NON,OUI,NON, ,, ,MEDIUM,,NON,H,COURT,,VINCENNES,6 FEVRIER 2016
OUI,OUI,OUI, ,, ,MEDIUM,,NON,F,COURT,THOMAIN,HIPPO,DATE
NON,OUI,NON, ,, ,MEDIUM,,NON,F,COURT,,HIPPO,DATE
NON,OUI,OUI, ,, ,VIEUX,,NON,H,COURT,,HIPPO,DATE
NON,OUI,OUI, ,OUI, ,MEDIUM,NON,NON,F,COURT,,HIPPO,DATE
NON,OUI,OUI, ,, ,VIEUX,,NON,H,COURT,,HIPPO,DATE
NON,OUI,NON, ,NON, ,MEDIUM,NON,OUI,H,COURT,,CAGNES,7 FEVRIER 2014
NON,OUI,NON, ,, ,MEDIUM,,OUI,M,COURT,,CAGNES,7 FEVRIER 2014
OUI,NON,OUI,OUI,,NON,MEDIUM,,NON,H,LONG,ABRIVARD,CAGNES,7 FEVRIER 2014
OUI,NON,OUI,NON,,NON,MEDIUM,,OUI,F,LONG,BAZIRE,CAGNES,7 FEVRIER 2014
OUI,NON,OUI,NON,,NON,MEDIUM,,OUI,H,LONG,,CAGNES,7 FEVRIER 2014
NON,NON,OUI,NON,,NON,MEDIUM,,OUI,M,LONG,NIVARD,CAGNES,7 FEVRIER 2014
OUI,NON,OUI,NON,,NON,MEDIUM,,OUI,F,LONG,,CAGNES,7 FEVRIER 2014
NON,NON,OUI,NON,,OUI,MEDIUM,,OUI,M,LONG,GOOP,CAGNES,7 FEVRIER 2014
OUI,NON,OUI,OUI,,NON,MEDIUM,,OUI,M,LONG,BAZIRE,CAGNES,7 FEVRIER 2014
NON,NON,OUI,NON,,OUI,MEDIUM,,OUI,H,LONG,,CAGNES,7 FEVRIER 2014
NON,NON,NON,NON,,OUI,VIEUX,,OUI,F,LONG,,CAGNES,7 FEVRIER 2014
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,H,LONG,ABRIVARD,CAGNES,7 FEVRIER 2014
NON,NON,OUI,NON,,OUI,MEDIUM,,OUI,M,LONG,RAFFIN,CAGNES,7 FEVRIER 2014
NON,NON,OUI,NON,,NON,MEDIUM,,OUI,M,LONG,VERCRUYSSE,CAGNES,7 FEVRIER 2014
OUI,NON,OUI,OUI,,NON,JEUNE,,OUI,M,LONG,,CAGNES,7 FEVRIER 2014
NON,NON,OUI,NON,,NON,MEDIUM,,OUI,M,LONG,ABRIVARD,VINCENNES,7 FEVRIER 2016
NON,NON,NON,OUI,,NON,MEDIUM,,OUI,M,LONG,,VINCENNES,7 FEVRIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,COURT,RAFFIN,VINCENNES,7 FEVRIER 2016
NON,NON,OUI,NON,,OUI,MEDIUM,,NON,H,COURT,OUVRIE,VINCENNES,7 FEVRIER 2016
NON,NON,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,BAZIRE,VINCENNES,7 FEVRIER 2016
OUI,NON,OUI,OUI,,NON,MEDIUM,,NON,H,COURT,,VINCENNES,7 FEVRIER 2016
OUI,NON,OUI,NON,,NON,MEDIUM,,NON,M,COURT,LEVESQUE,VINCENNES,7 FEVRIER 2016
OUI,NON,OUI, ,, ,MEDIUM,,NON,F,LONG,,VINCENNES,7 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,NON,F,LONG,OUVRIE,VINCENNES,7 FEVRIER 2016
OUI,NON,OUI, ,, ,MEDIUM,,NON,H,LONG,,VINCENNES,7 FEVRIER 2016
NON,NON,OUI, ,, ,MEDIUM,,OUI,M,LONG,,VINCENNES,7 FEVRIER 2016
OUI,NON,OUI, ,, ,MEDIUM,,OUI,H,LONG,,VINCENNES,7 FEVRIER 2016
NON,NON,OUI, ,, ,JEUNE,,NON,F,LONG,DUBOIS,VINCENNES,7 FEVRIER 2016
NON,NON,OUI, ,, ,JEUNE,,NON,F,LONG,RAFFIN,VINCENNES,7 FEVRIER 2016
NON,NON,NON, ,, ,JEUNE,,NON,F,LONG,BONNE,VINCENNES,7 FEVRIER 2016
OUI,NON,OUI, ,, ,JEUNE,,NON,F,LONG,BAZIRE,HIPPO,DATE
NON,NON,OUI, ,, ,JEUNE,,NON,F,LONG,LEVESQUE,HIPPO,DATE
OUI,NON,OUI,NON,,OUI,JEUNE,,OUI,F,LONG,,HIPPO,DATE
NON,NON,NON,NON,,OUI,JEUNE,,OUI,F,LONG,BAZIRE,HIPPO,DATE
NON,NON,NON,NON,,OUI,JEUNE,,OUI,F,LONG,,HIPPO,DATE
OUI,NON,NON,NON,,NON,JEUNE,,OUI,F,LONG,ABRIVARD,HIPPO,DATE
OUI,NON,OUI,OUI,,NON,JEUNE,,OUI,F,LONG,,HIPPO,DATE
NON,NON,OUI,NON,,NON,MEDIUM,,OUI,H,LONG,BAZIRE,HIPPO,DATE
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,M,LONG,,HIPPO,DATE
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,M,LONG,ABRIVARD,HIPPO,DATE
NON,NON,OUI,NON,,OUI,MEDIUM,,OUI,H,LONG,OUVRIE,HIPPO,DATE
NON,NON,OUI,OUI,,NON,MEDIUM,,OUI,H,LONG,NIVARD,HIPPO,DATE
OUI,NON,OUI,OUI,,NON,JEUNE,,OUI,F,LONG,BAZIRE,HIPPO,DATE
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,F,LONG,,HIPPO,DATE
NON,NON,OUI,OUI,,NON,JEUNE,,OUI,F,LONG,RAFFIN,HIPPO,DATE
OUI,NON,OUI,NON,,NON,JEUNE,,OUI,F,LONG,ERNAULT,HIPPO,DATE
NON,NON,OUI,NON,,OUI,JEUNE,,OUI,F,LONG,THOMAIN,HIPPO,DATE
